"uri","label","category","main_tags","event_tags","architecture_tags"
"15/9abbb01f-9458-3573-8956-97d8bc7ddb03","Le gîte d'Alice","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/9ac42e19-f2bd-3f8e-b557-46af039b3ee5","Tours & canoë","sport","EquipmentRentalShop;PlaceOfInterest;ServiceProvider;SportsAndLeisurePlace","AccompaniedPractice;Course;EquipmentRental;FreePractice;MultiActivity;Practice;Product;Rental",""
"15/9b0e107d-05f5-3e6c-93c0-bef50d4b5e85","La Maugerie Ulm - Autogire","sport","PlaceOfInterest;SportsAndLeisurePlace","Course;FirstPractice;IntroductionCourse;Practice;Product",""
"15/9b0f1385-7b2c-343f-81b7-ad2389fc13ba","Le martin-pêcheur - le moulin du port","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/9b26f8bc-4ce2-306e-93ee-e8ce43d07061","Château du Gué-Péan","castle","Castle;CulturalSite;PlaceOfInterest;RemarkableBuilding","","Renaissance"
"15/9b28dbc6-3530-3945-99de-a0abc1ef2868","Piscine de l'Ile d'Or","sport","PlaceOfInterest;SportsAndLeisurePlace;SwimmingPool","",""
"15/9b71b739-4e57-3242-a139-61b076fa123e","Cave de l'Eperon","gite","Accommodation;Guesthouse;PlaceOfInterest;RentalAccommodation","",""
"15/9b773cdc-58bb-3bb4-bb74-737457cc50ba","La maison des boiss","gite","Accommodation;Guesthouse;PlaceOfInterest;RentalAccommodation","",""
"15/9bceddd6-367b-3f12-a8cb-654b0884b35e","Hôtel des Châteaux de la Loire","Hotel","Accommodation;Hotel;HotelTrade;PlaceOfInterest","",""
"15/9bd8cd41-9ab2-3c1d-8a7e-d5b0947be827","Maison du vin et des produits du terroir Vendômois","tasting","PlaceOfInterest;TastingProvider","Practice;Product;Tasting",""
"15/9c1705f0-fec0-347b-8779-972fce2ce836","Hôtel Côté Loire - Auberge Ligérienne","Hotel","Accommodation;FoodEstablishment;Hotel;HotelRestaurant;HotelTrade;PlaceOfInterest;Restaurant","",""
"15/9c2ef322-e26a-3a35-a97e-b20f7e601e6e","Gîtes des Grands Bois Martins","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/9c7a410f-8ce8-3b19-94e0-ab881db40982","Fromagerie Groussin","tasting","PlaceOfInterest;Producer;TastingProvider","Practice;Product;Tasting",""
"15/9c87755b-c312-35cf-a0f8-7de0e6fbd563","Ferme équestre de l'Arche des Rois","sport","PlaceOfInterest;SportsAndLeisurePlace","AccompaniedPractice;Course;IntroductionCourse;Practice;Product",""
"15/9ca03c57-b821-315e-a300-c9bac8c95596","Château de Valmer","tasting","PlaceOfInterest;Producer;TastingProvider;WineCellar","Practice;Product;Tasting",""
"15/9ca48e7f-2c7c-33fb-bbb5-fa1e0d65a6a8","Novotel Blois - Centre Val de Loire","Hotel","Accommodation;FoodEstablishment;Hotel;HotelRestaurant;HotelTrade;PlaceOfInterest;Restaurant","",""
"15/9cb4f87b-1181-3264-b0c7-240e2a63f361","Parc Edouard André","park","CulturalSite;ParkAndGarden;PlaceOfInterest","","Contemporain"
"15/9cdb3caa-d13e-39fe-9cce-e72e013411fe","La Porte Bleue","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/9cdeec77-59e5-308f-954b-d60243634446","Monument Café Chambord","Resto","FoodEstablishment;PlaceOfInterest;Restaurant","",""
"15/9cfc1bf5-3094-3903-b2b0-1a9943ce9d64","Vannerie de création contemporaine","sport","PlaceOfInterest;SportsAndLeisurePlace","AccompaniedPractice;Course;DevelopmentCourse;IntroductionCourse;Practice;Product",""
"15/9d037ef0-5c5b-3e01-9d88-2167e72ca4d2","Hôtel Le Prieuré de Boulogne","Hotel","Accommodation;Hotel;HotelTrade;PlaceOfInterest","",""
"15/9d17cd15-46d0-33ff-91e4-d5305c796119","Plan d'eau de la Mouline","nature","NaturalHeritage;PlaceOfInterest","",""
"15/9d36c782-ae82-3e1c-b44b-3661291ffca3","Balades en 2CV","sport","PlaceOfInterest;SportsAndLeisurePlace","MultiActivity;Practice;Product",""
"15/9d3bc978-ea01-379b-94ee-0f059f3baebc","La Grange de Thoré","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/9d59f6fe-fb3f-3064-80cc-192312ad1e88","Maison de la Nature et de la Réserve","museum","ArcheologicalSite;CulturalSite;Museum;PlaceOfInterest;ReligiousSite;TechnicalHeritage","","Gallo-romain"
"15/9d79dba9-71e1-38aa-8960-d36a0ce98c31","Les Ecuries du Plessis","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/9dbe1839-2b41-3ce6-8dad-10418e8294d8","Hôtel Saint-Jacques","Hotel","Accommodation;FoodEstablishment;Hotel;HotelRestaurant;HotelTrade;PlaceOfInterest;Restaurant","",""
"15/9dce45a0-b2d4-39ac-899d-f266392370c7","Art Montgolfières - Départ de Chaumont-sur-Loire","sport","PlaceOfInterest;SportsAndLeisurePlace","",""
"15/9e050d7a-a4a5-3273-9d81-cf95f848d2e5","2 CV Tour's","sport","EquipmentRentalShop;PlaceOfInterest;ServiceProvider;SportsAndLeisurePlace","AccompaniedPractice;EquipmentRental;FreePractice;Practice;Product;Rental",""
"15/9e234d5c-9b08-3489-a50e-9369c6737a63","Cave Benoit Gautier","tasting","PlaceOfInterest;Producer;TastingProvider;WineCellar","Practice;Product;Tasting",""
"15/9e7aaf55-4f0b-365f-944c-2edeeb396a06","Central Parc Tours - Type 2 **** Tulipier de Virginie","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/9ea67fae-2c54-3aed-840b-3e930ff57c40","Le Clos Armandie","gite","Accommodation;Guesthouse;PlaceOfInterest;RentalAccommodation","",""
"15/9ebc6b6b-e75f-3b48-bc2d-9738a94aa164","Hôtel de Rosny","Hotel","Accommodation;Hotel;HotelTrade;PlaceOfInterest","",""
"15/9ec9b3cd-85d2-3a9a-bbfa-3056ae91af63","Musée de la vie agricole et viticole du château de Troussay","museum","CulturalSite;Museum;PlaceOfInterest;TechnicalHeritage","",""
"15/9ecdba4c-43fe-3367-b32d-ea0b2eb59ebd","Golf de Fleuray-Amboise","sport","GolfCourse;PlaceOfInterest;SportsAndLeisurePlace","",""
"15/9edd3c8d-3014-305e-b57b-ae650ddb2bcb","Le Cabinet des curiosités","museum","CulturalSite;Museum;PlaceOfInterest;RemarkableBuilding","",""
"15/9f41986f-f777-3a35-80b0-4c645e265140","Les Hauts de Loire","Hotel","Accommodation;FoodEstablishment;Hotel;HotelRestaurant;HotelTrade;PlaceOfInterest;Restaurant","",""
"15/9f43e559-ba42-33cf-898d-07e399813ae8","Novotel Tours Centre Gare","Hotel","Accommodation;FoodEstablishment;Hotel;HotelRestaurant;HotelTrade;PlaceOfInterest;Restaurant","",""
"15/9f482b5d-cafa-397a-a0e5-fff568ea3ae8","Les Thermes, piscine nordique","sport","PlaceOfInterest;SportsAndLeisurePlace;SwimmingPool","",""
"15/9f60d062-5782-3683-bcc3-8170f8890984","Château de Cinq-Mars et Parc","castle","ArcheologicalSite;Castle;CulturalSite;ParkAndGarden;PlaceOfInterest;RemarkableBuilding;Ruins;Tower","",""
"15/9faf3c6e-0c61-384d-ae3a-3f1184741db5","Visites guidées du Pays d'Art et d'Histoire (Cité de Saint-Aignan et alentours)","act","CityHeritage;CulturalSite;PlaceOfInterest","",""
"15/9fc6bb7a-0e09-3c3e-8754-aedeb3893ba1","Réserve Naturelle Régionale de Pontlevoy","nature","NaturalHeritage;PlaceOfInterest","",""
"15/9fdf3298-b650-3ad5-8b73-ed8312945037","Stages de pêche silures et carnassiers de Loire","sport","PlaceOfInterest;SportsAndLeisurePlace","AccompaniedPractice;Course;DevelopmentCourse;IntroductionCourse;Practice;Product",""
"15/9ff27b52-6364-3913-a76c-18e8009d53fb","Auberge du Cheval Rouge","Resto","FoodEstablishment;PlaceOfInterest;Restaurant","",""
"15/9ff8bb90-366f-36f8-b7e0-a8c7af2a0a5d","La Ferme des Berthiers","gite","Accommodation;Guesthouse;PlaceOfInterest;RentalAccommodation","",""
"15/a0360564-4ede-370e-9c2a-e1bd906bf4c5","Gîte Le Montillon","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/a040553b-fe69-3571-b312-eb1c9e83eea9","Le Couvent des Minimes","museum","Basilica;Convent;CulturalSite;Museum;PlaceOfInterest;ReligiousSite","",""
"15/a0417781-f668-3634-85b0-afed0780eda8","SPA du Château d'Artigny","sport","FitnessCenter;FitnessPath;PlaceOfInterest;SportsAndLeisurePlace","",""
"15/a0433980-87b4-3c46-951d-9854cae8230c","Auberge de Jeunesse de Vendôme","act","Accommodation;CollectiveAccommodation;PlaceOfInterest;YouthHostelAndInternationalCenter","",""
"15/a05e78f3-0f9d-30af-97ce-c6d1a10835da","Pêche, baignade, aire de jeux, tennis aux étangs de la Planche Baron","sport","PlaceOfInterest;PlayArea;SportsAndLeisurePlace","",""
"15/a06d9633-10f5-33d7-ad8b-9b9dd29953a0","Abbaye Saint Paul de Cormery","act","Abbey;CulturalSite;PlaceOfInterest;ReligiousSite","",""
"15/a090284b-fa4e-36e7-ae17-2777258a973c","La Petite Cuisine","Resto","FoodEstablishment;PlaceOfInterest;Restaurant","",""
"15/a0aa5887-936a-389f-b4d6-2ece8b38754b","Le grand fourneau","gite","Accommodation;Guesthouse;PlaceOfInterest;RentalAccommodation","",""
"15/a0cb2b31-a7f1-3bc5-b6a3-df9acda8738d","Prieuré Saint-Cosme, demeure de Ronsard","museum","Abbey;CulturalSite;Museum;ParkAndGarden;PlaceOfInterest;ReligiousSite","","Contemporain"
"15/a0cd2214-f5ef-3291-a7be-c9e1f318291d","Relais touraine sologne","Hotel","Accommodation;FoodEstablishment;Hotel;HotelRestaurant;HotelTrade;PlaceOfInterest;Restaurant","",""
"15/a0e966f0-2cc2-3547-8d80-c926dd2e074e","Ferme d'Ô","gite","Accommodation;Guesthouse;PlaceOfInterest;RentalAccommodation","",""
"15/a17ac83b-b701-3125-ba4a-877e86833e1d","HÔTEL LE PIGEONNIER","Hotel","Accommodation;Hotel;HotelTrade;PlaceOfInterest","",""
"15/a184a708-82d3-3ca8-b5bc-b07c83592a24","Détours de Loire","sport","EquipmentRentalShop;PlaceOfInterest;ServiceProvider;SportsAndLeisurePlace","AccompaniedPractice;EquipmentRental;FreePractice;Practice;Product;Rental",""
"15/a18595aa-a87d-336c-87d7-a3b575c764c8","Ecolieu La Cabane","Resto","FastFoodRestaurant;FoodEstablishment;PlaceOfInterest;Restaurant","",""
"15/a187ccff-75a4-3313-bcf4-bfa1e9807a66","ZooParc de Beauval","sport","PlaceOfInterest;SportsAndLeisurePlace;ZooAnimalPark","",""
"15/a1c228cd-fdff-3d77-a486-37f3b51275e8","Parc & Château de Beauregard","castle","Castle;CulturalSite;ParkAndGarden;PlaceOfInterest;RemarkableBuilding","",""
"15/a1cbc7e3-7b4f-3335-ab61-1ab3a2243ec9","Chocolaterie Bigot - visite dégustation","tasting","PlaceOfInterest;Producer;TastingProvider","Practice;Product;Tasting",""
"15/a1da79b8-2b33-36ad-9afd-2fd90a2cacdb","Meublé de Mme Yver","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/a1ee45a5-6d45-322d-873d-e043ac0e147c","Libellules et papillons","sport","PlaceOfInterest;SportsAndLeisurePlace","",""
"15/a1f2302e-d1f1-3362-aac0-6f891a59e574","Musée de la Pierre à fusil","museum","CulturalSite;IndustrialSite;Museum;PlaceOfInterest;TechnicalHeritage","",""
"15/a1fa6b65-cbcf-3fa5-a961-42de29ffc1e7","Aérocom Montgolfière Blois","sport","PlaceOfInterest;SportsAndLeisurePlace","",""
"15/a22c64b2-7eeb-308b-8139-875ac5a954c0","Meublé des Vallées de Chanvre","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/a25eff9e-3f1f-3e12-9755-550abde88184","Parcours de filets suspendus dans les arbres - Loisirs Loire Valley","sport","PlaceOfInterest;SportsAndLeisurePlace","AccompaniedPractice;FreePractice;Practice;Product",""
"15/a27712f6-8bfa-33b3-8186-529dad4978a1","Jardin du Plessis Sasnières","park","CulturalSite;ParkAndGarden;PlaceOfInterest","",""
"15/a2937a33-031b-395a-bc7a-8616aac9aac8","Visites guidées en Segway","act","CityHeritage;CulturalSite;PlaceOfInterest","",""
"15/a2b6b5b4-adca-3522-8ca6-ecbf3f20d4bf","Moulin des Landes","gite","Accommodation;Guesthouse;PlaceOfInterest;RentalAccommodation","",""
"15/a2ce11e1-d475-3578-9beb-4b08b1cd5b50","Au gré des vents","sport","PlaceOfInterest;SportsAndLeisurePlace","",""
"15/a2e97187-fb93-358b-bc39-58b2ca0e9502","Château de la Roche en Loire","tasting","PlaceOfInterest;Producer;TastingProvider;WineCellar","Practice;Product;Tasting",""
"15/a2ebc900-4469-35a5-9021-3ddcec585d9a","Cool Attelage - Promenades en attelage à Selles-sur-Cher","sport","PlaceOfInterest;SportsAndLeisurePlace","",""
"15/a30d633c-9543-31aa-a928-5f8f41c91ffb","Château du Gerfaut","gite","Accommodation;Guesthouse;PlaceOfInterest;RentalAccommodation","",""
"15/a32e3310-05de-313d-83f2-46c91f98f3e8","Hôtel Mirabeau","Hotel","Accommodation;Hotel;HotelTrade;PlaceOfInterest","",""
"15/a32f1cef-f9ac-3c4c-a82a-f4f4f351754b","Tours sur Loire  - Guinguette","sport","PlaceOfInterest;SportsAndLeisurePlace","",""
"15/a3415f45-f94c-3920-8ef1-1e4db80e6040","Restaurant / Bar à vins Le Bistrot des Belles Caves","bar","BistroOrWineBar;FoodEstablishment;PlaceOfInterest;Restaurant","",""
"15/a3446c8a-8540-31da-a3b0-42dde05da7d4","Gîte aux Jardin's de la Bosnière","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/a34f7508-e902-3a21-b36f-49fc5b794af4","Office de Tourisme Tours val de Loire - Antenne de Luynes","act","LocalTouristOffice;PlaceOfInterest;TouristInformationCenter","",""
"15/a36dafc0-9630-33ca-b736-889de70ac51e","Les attelages de Villandry","sport","PlaceOfInterest;SportsAndLeisurePlace","AccompaniedPractice;FirstPractice;Practice;Product",""
"15/a36e8bac-6726-3ce9-a9c3-8765ed032d5e","Auberge de Jeunesse - Centre Régional Jeunesse et Sport de Blois","act","Accommodation;CollectiveAccommodation;PlaceOfInterest;YouthHostelAndInternationalCenter","",""
"15/a3a7587a-40f3-39f1-bdda-d5d0fd14cde4","La Toue Reine","gite","Accommodation;PlaceOfInterest;RentalAccommodation","",""
"15/a3f15399-2e78-3512-bc84-30907869a359","Visite du village de Saint Christophe sur le Nais","act","CityHeritage;CulturalSite;PlaceOfInterest","",""
"15/a4691812-d0db-3de3-b650-380d93eb8cb2","Domaine de la Trigalière - Prépinson","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/a46c6c55-b276-3218-ae1b-c024be5ade91","Château d'Artigny","Hotel","Accommodation;FoodEstablishment;Hotel;HotelRestaurant;HotelTrade;PlaceOfInterest;Restaurant","",""
"15/a49013f7-317e-3331-a482-e48b8c2ec91d","Guinguette ""A la Soupette de Mémère""","sport","PlaceOfInterest;SportsAndLeisurePlace","",""
"15/a4d034c9-7f75-3338-a9e6-799f228e85ee","Restaurant le Monarque","Hotel","Accommodation;FoodEstablishment;Hotel;HotelRestaurant;HotelTrade;PlaceOfInterest;Restaurant","",""
"15/a4e79200-c110-3142-9de9-ab8dbe6a7046","Aire de stationnement pour camping-cars - Domaine du Vivier","camping","Accommodation;CamperVanArea;CampingAndCaravanning;PlaceOfInterest","",""
"15/a4f237e3-fbee-37c9-8778-e17a430d19a0","Val de Chambord- Le Chai","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/a517847a-d1be-3dc9-90ab-a50b4f75cf23","Les Fougères | Gîtes 1, 2, 3 Sologne","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/a557a106-bc28-3ae5-958a-d0cc5b478f67","Balade en bateau traditionnel sur la Loire avec l'Observatoire Loire","sport","PlaceOfInterest;SightseeingBoat;SportsAndLeisurePlace","",""
"15/a55fc9f5-e4ea-3049-b5d0-55f87a3cb5f9","La Mère Hamard","Hotel","Accommodation;FoodEstablishment;Hotel;HotelRestaurant;HotelTrade;PlaceOfInterest;Restaurant","",""
"15/a56035a4-d16a-3a7c-b795-d83a174260ce","Mercure Tours Nord","act","BusinessPlace;ConventionCentre;PlaceOfInterest","",""
"15/a57203b6-e315-3c67-919d-368f345928d9","The Originals Amboise Chaptal","Hotel","Accommodation;Hotel;HotelTrade;PlaceOfInterest","",""
"15/a5a04255-a6f7-35a6-af58-2fd7d77f0de7","Gîte ""Aux portes de Chambord""","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/a5a3375b-735b-3f74-a640-323aab913424","La Gloriette - Tours Métropole Val de Loire","park","CulturalSite;ParkAndGarden;PlaceOfInterest","",""
"15/a5b1e677-4f6c-3ef1-a9ee-9c10ddc074bd","First Inn hôtel Blois","Hotel","Accommodation;Hotel;HotelTrade;PlaceOfInterest","",""
"15/a5be9ac5-30cf-3d7e-b602-50d90df920e4","Domaine Plessis Gallu - Cottage Jardin","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/a629d560-5352-3f16-926f-01a772876455","Hôtel Castel Fleuri","Hotel","Accommodation;Hotel;HotelTrade;PlaceOfInterest","",""
"15/a6391413-1da9-3c7e-983c-ad9539b00ea9","Domaine de la Charmoise","tasting","PlaceOfInterest;Producer;TastingProvider;WineCellar","Practice;Product;Tasting",""
"15/a63e3196-228d-3d7e-a13f-0116978a0009","Domaine Jean-Marie Penet","tasting","PlaceOfInterest;Producer;TastingProvider;WineCellar","Practice;Product;Tasting",""
"15/a6a784ac-8062-33ae-8a82-4228210cd22d","Château de Rochambeau","castle","Castle;Chapel;CulturalSite;PlaceOfInterest;ReligiousSite;RemarkableBuilding","","Classique"
"15/a6af0d15-2556-336d-a291-89082111da79","Domaine De La Trigaliere - Le Souchet","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/a732ae76-8a62-39fc-8e81-58c9801d549b","Le Cheval Blanc","Hotel","Accommodation;FoodEstablishment;Hotel;HotelRestaurant;HotelTrade;PlaceOfInterest;Restaurant","",""
"15/a7629ff0-bd9b-3749-b79f-4b41de713e8b","Location dépôt de vélos - Hôtel Anne de Bretagne","sport","EquipmentRentalShop;PlaceOfInterest;ServiceProvider;SportsAndLeisurePlace","EquipmentRental;FreePractice;Practice;Product;Rental",""
"15/a77f0dac-5784-31c8-b964-51859da5b4fb","Dolmen de la Grotte aux fées","act","ArcheologicalSite;CulturalSite;PlaceOfInterest","",""
"15/a833ca3f-952a-3f83-8b79-20373e9fa5ac","Les Glycines","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/a83c87fb-4837-3ef7-8932-64d3d7e0bc89","Balades découverte nature en Loir-et-Cher - ""Instants de Nature""","sport","PlaceOfInterest;SportsAndLeisurePlace","AccompaniedPractice;Practice;Product",""
"15/a8850849-1aa1-34f6-bd8a-5f39a2eb902c","Vignoble Alain Robert","tasting","PlaceOfInterest;Producer;TastingProvider;WineCellar","Practice;Product;Tasting",""
"15/a895bd35-c6d9-3d42-9cea-13eb0265befb","Les Portes de l'Orient","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/a8c63188-15f7-350b-8f73-3f2e57c5b296","The Originals Loches George Sand","Hotel","Accommodation;FoodEstablishment;Hotel;HotelRestaurant;HotelTrade;PlaceOfInterest;Restaurant","",""
"15/a8e07f09-a5d0-3610-a848-35806afbf44e","Les Volets Verts","gite","Accommodation;Guesthouse;PlaceOfInterest;RentalAccommodation","",""
"15/a8eb759a-4950-36e6-aba6-dc0f19f64510","L'Annexe","Resto","FoodEstablishment;PlaceOfInterest;Restaurant","",""
"15/a8ff79dd-2131-3abe-b369-2ac91fa49880","Visite du village de Suèvres","act","CityHeritage;CulturalSite;PlaceOfInterest","",""
"15/a91cb3d2-d500-33b3-8a8d-7207c1760d84","Central Parc Tours - Type 2 **** Cypres Chauve","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/a92967fa-e8f0-3e62-bf4a-01422b91a4db","Bernard Palissy","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/a96103e8-2388-364e-847d-1cd045a030bf","Laser game","sport","EquipmentRentalShop;PlaceOfInterest;ServiceProvider;SportsAndLeisurePlace","EquipmentRental;FreePractice;Practice;Product;Rental",""
"15/a97f1128-ea9f-326a-a55d-ea4d4668e246","La Salamandre","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/a98fcb52-5a6d-3d1f-a07b-e7ff5127085e","Location de véhicules de collection","sport","PlaceOfInterest;SportsAndLeisurePlace","AccompaniedPractice;MultiActivity;Practice;Product",""
"15/a9af3b1d-c031-3acd-9e16-2604f1ccc0c1","Château des Grotteaux","gite","Accommodation;Guesthouse;PlaceOfInterest;RentalAccommodation","",""
"15/a9b1e86f-2bb8-33b7-86a4-08c89e494369","Les Hauts de Mesland","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/a9bd807d-4c44-3366-8a92-c341ec1bf82d","Cave des Vignerons de Montlouis-sur-Loire","tasting","PlaceOfInterest;ProducersGroup;TastingProvider;WineCellar","Practice;Product;Tasting",""
"15/a9c894de-89fd-3b44-93b5-225196b1591c","Aux Reflets du Cher","gite","Accommodation;Guesthouse;PlaceOfInterest;RentalAccommodation","",""
"15/a9cc1d46-52a2-3f12-8404-2938d04d485f","Les Cabanes du Château du Vau","gite","Accommodation;PlaceOfInterest;RentalAccommodation","",""
"15/a9e57094-7b41-3718-93b8-ae3cba084d0a","Le Roi Coq","gite","Accommodation;Guesthouse;PlaceOfInterest;RentalAccommodation","",""
"15/aa2e761b-4c9f-306b-aa50-6b9603c41ca7","Grand Aquarium de Touraine","sport","PlaceOfInterest;SportsAndLeisurePlace;VivariumAquarium","",""
"15/aa88f6d8-f645-3fa5-82c1-a8e6f75fb5df","Les Ecuries des Touches : Gîte Sud","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/aa8a01f8-c290-374b-b289-725ee0754554","La Halte de Chambord","gite","Accommodation;Guesthouse;PlaceOfInterest;RentalAccommodation","",""
"15/aabb8ee8-fa55-3ea0-bae0-763047dcb80d","Cave champignonnière des Roches","tasting","PlaceOfInterest;TastingProvider","Practice;Product;Tasting",""
"15/aadfc019-9dfc-3937-9668-9c1fe4e6f416","Randonnée historique W3","act","CityHeritage;CulturalSite;PlaceOfInterest","",""
"15/ab000877-78db-316e-8032-3e801e7118cc","Le Vieux Murier","bar","BistroOrWineBar;BrasserieOrTavern;FoodEstablishment;PlaceOfInterest;Restaurant","",""
"15/ab02567e-f2cc-3704-8132-c36e841929e8","La cave Margot","gite","Accommodation;Guesthouse;PlaceOfInterest;RentalAccommodation","",""
"15/ab2f1a57-975e-30de-9742-376716035f04","Hôtel Auberge du Mail","Hotel","Accommodation;FoodEstablishment;Hotel;HotelRestaurant;HotelTrade;PlaceOfInterest;Restaurant","",""
"15/ab38aafe-3e67-368a-b760-224c3f0e4832","Le Bistrot des Hauts de Loire","bar","Accommodation;BistroOrWineBar;FoodEstablishment;Hotel;HotelRestaurant;HotelTrade;PlaceOfInterest;Restaurant","",""
"15/ab43ee50-e0de-38d9-8df3-f39acf298860","Escale des châteaux de la Loire","camping","Accommodation;Camping;CampingAndCaravanning;PlaceOfInterest","",""
"15/ab531bc5-a508-303f-a7af-eb1835674fb9","Chambres d'hôtes La Héraudière","gite","Accommodation;Guesthouse;PlaceOfInterest;RentalAccommodation","",""
"15/ab614c0b-062a-3319-b407-0138434d8e52","Au Fil de Loire","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/ab9f242a-1ad7-3667-8f35-381c4b20370d","La Boule Blanche","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/abcbb45e-a929-3b34-b404-c446f57f2c70","Demeure de Bizard","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/abd4cd1c-4c5e-3ec6-bb4c-2d64044766f4","Auberge du Centre","Hotel","Accommodation;FoodEstablishment;Hotel;HotelRestaurant;HotelTrade;PlaceOfInterest;Restaurant","",""
"15/abee354a-237f-3e75-9b9f-810927136ae4","La Roulotte des Augers","gite","Accommodation;PlaceOfInterest;RentalAccommodation","",""
"15/ac08d414-b299-3a1e-83d8-3048dc899bed","Location de salle au Château de Chémery","act","BusinessPlace;PlaceOfInterest","",""
"15/ac40d1b2-f05f-3d3a-b4d3-cb7a18e147b5","La Closerie des Bordes","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/ac69bbf0-bd4a-3ef5-8117-009411e8d4d8","Hostel du Roy","Hotel","Accommodation;FoodEstablishment;Hotel;HotelRestaurant;HotelTrade;PlaceOfInterest;Restaurant","",""
"15/ac7d01a0-5fde-39ae-b591-0afdc5c390c3","Le Verger","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/ac7f30d4-ba5f-3dfa-a85d-956ebfc45a5f","La Maison des Bruyères","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/ac89940a-2856-35b6-9136-6e54d6c4394b","Écuries de la Paulnière","sport","PlaceOfInterest;SportsAndLeisurePlace","",""
"15/ac95290f-2f93-3ecf-9af3-51e5cd3faabb","L'Alezane - enseignement équitation de loisirs et fédérale","sport","PlaceOfInterest;SportsAndLeisurePlace","AccompaniedPractice;Course;DevelopmentCourse;IntroductionCourse;Practice;Product",""
"15/acb3e1d4-e044-3f0e-80b8-9f042d4f73e3","Église Saint-Laurent","church","Church;CityHeritage;CulturalSite;PlaceOfInterest;ReligiousSite","",""
"15/accb6fb4-4956-3496-ab90-7f7c7a5332d1","Best Western Central Hôtel","Hotel","Accommodation;Hotel;HotelTrade;PlaceOfInterest","",""
"15/acf2e6f8-e202-3c29-b6bd-9662b84592c9","Golf du Château des Sept Tours","sport","GolfCourse;PlaceOfInterest;SportsAndLeisurePlace","",""
"15/acf46e87-eacf-3edb-a263-9e9b9486581d","Château de Chambord - Gîte Salamandre","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/ad0ea751-4696-3fe5-acd7-1f078454ab65","La folie saint julien","gite","Accommodation;Guesthouse;PlaceOfInterest;RentalAccommodation","",""
"15/ad1f4507-7a36-3b2a-b798-00d2093ac82f","Hôtel Première Classe","Hotel","Accommodation;Hotel;HotelTrade;PlaceOfInterest","",""
"15/ad4904c1-aa9b-3975-bf31-9cb798914ca8","Rencontre autour de la photo animalière","sport","PlaceOfInterest;SportsAndLeisurePlace","AccompaniedPractice;Practice;Product",""
"15/ad83c901-2780-3621-b3be-9f145eae5375","Le Gîte de Tess","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/ad9f5e72-155c-3a24-9c57-da0b4d6b36fe","Château de Montrésor","castle","Castle;Cloister;Collegiate;CulturalSite;Museum;ParkAndGarden;PlaceOfInterest;ReligiousSite;RemarkableBuilding","",""
